Id;Name; Latitude ; Longitude ;Height (m);Active;PrecipStation;PrecipLink
83740;Hönsäter;58.63;13.43;80;Nej;5-83740-Hönsäter.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/83740/period/corrected-archive/data.csv
53500;Hörby;55.85;13.67;65;Nej;5-53500-Hörby.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/53500/period/corrected-archive/data.csv
53530;Hörby A;55.86;13.67;113;Ja;5-53530-Hörby_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/53530/period/corrected-archive/data.csv
104020;Hörken;60.03;14.94;250;Nej;5-104020-Hörken.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/104020/period/corrected-archive/data.csv
63620;Hörlinge;56.2;13.68;55;Nej;5-63620-Hörlinge.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/63620/period/corrected-archive/data.csv
105230;Idkerberget;60.38;15.23;260;Nej;5-105230-Idkerberget.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/105230/period/corrected-archive/data.csv
112520;Idre D;61.86;12.73;455;Ja;5-112520-Idre_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/112520/period/corrected-archive/data.csv
147270;Idvattnet;64.45;17.08;352;Nej;5-147270-Idvattnet.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/147270/period/corrected-archive/data.csv
117200;Iggesund;61.65;17.09;20;Nej;5-117200-Iggesund.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/117200/period/corrected-archive/data.csv
127340;Indal D;62.57;17.12;70;Nej;5-127340-Indal_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/127340/period/corrected-archive/data.csv
105580;Ingels;60.94;15.25;190;Nej;5-105580-Ingels.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/105580/period/corrected-archive/data.csv
64450;Ingelstad;56.75;14.93;160;Nej;5-64450-Ingelstad.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64450/period/corrected-archive/data.csv
98340;Ingmarsö;59.48;18.76;15;Nej;5-98340-Ingmarsö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98340/period/corrected-archive/data.csv
138020;Invik;63.03;18.17;10;Nej;5-138020-Invik.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/138020/period/corrected-archive/data.csv
173980;Jarhois;66.95;23.84;112.317;Ja;5-173980-Jarhois.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/173980/period/corrected-archive/data.csv
156860;Jiltjaur;65.54;16.98;435;Nej;5-156860-Jiltjaur.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/156860/period/corrected-archive/data.csv
172900;Jock;66.66;22.72;105;Nej;5-172900-Jock.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/172900/period/corrected-archive/data.csv
154920;Joesjö;65.73;14.63;490;Nej;5-154920-Joesjö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/154920/period/corrected-archive/data.csv
115460;Johannesberg;61.86;15.21;510;Nej;5-115460-Johannesberg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/115460/period/corrected-archive/data.csv
158810;Johannisberg;65.37;18.21;415;Nej;5-158810-Johannisberg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/158810/period/corrected-archive/data.csv
104660;Johannisholm;60.83;14.13;280;Nej;5-104660-Johannisholm.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/104660/period/corrected-archive/data.csv
169880;Jokkmokk;66.61;19.83;240;Nej;5-169880-Jokkmokk.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/169880/period/corrected-archive/data.csv
170860;Jokkmokk Flygplats Mo;66.49;20.14;275.4;Ja;5-170860-Jokkmokk_Flygplats_Mo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/170860/period/corrected-archive/data.csv
86300;Jonsberg;58.51;16.86;10;Nej;5-86300-Jonsberg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/86300/period/corrected-archive/data.csv
72380;Jonsered;57.76;12.18;23;Nej;5-72380-Jonsered.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/72380/period/corrected-archive/data.csv
62560;Jonstorp;56.93;12.55;25;Nej;5-62560-Jonstorp.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/62560/period/corrected-archive/data.csv
53250;Jordberga;55.41;13.4;40;Nej;5-53250-Jordberga.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/53250/period/corrected-archive/data.csv
143440;Jormlien;64.73;13.98;383.088;Ja;5-143440-Jormlien.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/143440/period/corrected-archive/data.csv
180950;Jukkasjärvi D;67.85;20.58;328.676;Ja;5-180950-Jukkasjärvi_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/180950/period/corrected-archive/data.csv
157670;Juktfors;65.27;17.48;430;Nej;5-157670-Juktfors.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/157670/period/corrected-archive/data.csv
96100;Julita;59.16;16.06;30;Nej;5-96100-Julita.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/96100/period/corrected-archive/data.csv
182830;Junosuando;67.42;22.54;215;Nej;5-182830-Junosuando.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/182830/period/corrected-archive/data.csv
136420;Junsele;63.68;16.95;215;Nej;5-136420-Junsele.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/136420/period/corrected-archive/data.csv
136410;Junsele A;63.68;16.95;218.766;Ja;5-136410-Junsele_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/136410/period/corrected-archive/data.csv
166810;Jäckvik;66.39;16.97;433.56;Ja;5-166810-Jäckvik.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/166810/period/corrected-archive/data.csv
95710;Jäders bruk;59.4;15.8;15;Nej;5-95710-Jäders_bruk.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/95710/period/corrected-archive/data.csv
73630;Jägarhyddan;57.22;13.95;165;Nej;5-73630-Jägarhyddan.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/73630/period/corrected-archive/data.csv
169030;Jäkna;66.05;19.02;395;Nej;5-169030-Jäkna.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/169030/period/corrected-archive/data.csv
126480;Järkvissle;62.82;16.68;90;Nej;5-126480-Järkvissle.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/126480/period/corrected-archive/data.csv
103200;Järnbergsås;60.32;13.13;215;Nej;5-103200-Järnbergsås.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/103200/period/corrected-archive/data.csv
94380;Järnboås D;59.64;14.89;115;Nej;5-94380-Järnboås_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/94380/period/corrected-archive/data.csv
139260;Järnäsklubb A;63.44;19.67;5.928;Ja;5-139260-Järnäsklubb_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/139260/period/corrected-archive/data.csv
133220;Järpen;63.35;13.46;338;Nej;5-133220-Järpen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/133220/period/corrected-archive/data.csv
102470;Järpliden;60.78;12.46;430;Nej;5-102470-Järpliden.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/102470/period/corrected-archive/data.csv
133240;Järpströmmen;63.39;13.38;386.652;Ja;5-133240-Järpströmmen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/133240/period/corrected-archive/data.csv
116430;Järvsö;61.71;16.17;148.945;Ja;5-116430-Järvsö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/116430/period/corrected-archive/data.csv
74470;Jönköping;57.8;14.13;180.839;Ja;5-74470-Jönköping.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/74470/period/corrected-archive/data.csv
74460;Jönköpings flygplats;57.75;14.07;226;Ja;5-74460-Jönköpings_flygplats.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/74460/period/corrected-archive/data.csv
74450;Jönköpings gamla flygplats;57.75;14.17;98;Nej;5-74450-Jönköpings_gamla_flygplats.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/74450/period/corrected-archive/data.csv
160710;Jörn D;65.1;20.11;285;Ja;5-160710-Jörn_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/160710/period/corrected-archive/data.csv
97660;Kairo;59.52;16.05;8;Nej;5-97660-Kairo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/97660/period/corrected-archive/data.csv
180010;Kaitum;67.53;20.12;490;Nej;5-180010-Kaitum.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/180010/period/corrected-archive/data.csv
163940;Kalix D;65.84;23.2;2.272;Ja;5-163940-Kalix_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/163940/period/corrected-archive/data.csv
66430;Kalmar D;56.66;16.28;1.207;Ja;5-66430-Kalmar_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/66430/period/corrected-archive/data.csv
66420;Kalmar flygflottilj;56.68;16.29;6;Nej;5-66420-Kalmar_flygflottilj.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/66420/period/corrected-archive/data.csv
149400;Kalvträsk D;64.67;19.81;265;Ja;5-149400-Kalvträsk_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/149400/period/corrected-archive/data.csv
182850;Kangos D;67.5;22.66;231.725;Ja;5-182850-Kangos_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/182850/period/corrected-archive/data.csv
66610;Kapelludden;56.82;16.85;4;Nej;5-66610-Kapelludden.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/66610/period/corrected-archive/data.csv
168910;Karats;66.65;18.8;420;Nej;5-168910-Karats.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/168910/period/corrected-archive/data.csv
192830;Karesuando;68.44;22.45;330.919;Ja;5-192830-Karesuando.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/192830/period/corrected-archive/data.csv
192840;Karesuando A;68.44;22.44;329.68;Ja;5-192840-Karesuando_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/192840/period/corrected-archive/data.csv
84310;Karlsborg Mo;58.51;14.51;94.5;Ja;5-84310-Karlsborg_Mo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/84310/period/corrected-archive/data.csv
76090;Karlshammar;57.15;16.45;8;Nej;5-76090-Karlshammar.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/76090/period/corrected-archive/data.csv
64130;Karlshamn;56.18;14.85;50;Ja;5-64130-Karlshamn.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64130/period/corrected-archive/data.csv
94200;Karlskoga;59.33;14.55;94.358;Ja;5-94200-Karlskoga.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/94200/period/corrected-archive/data.csv
65090;Karlskrona-Söderstjerna Mo;56.15;15.59;2.4;Ja;5-65090-Karlskrona-Söderstjerna_Mo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/65090/period/corrected-archive/data.csv
93250;Karlstad;59.38;13.41;52.462;Ja;5-93250-Karlstad.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/93250/period/corrected-archive/data.csv
93230;Karlstad Aut;59.36;13.47;46;Nej;5-93230-Karlstad_Aut.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/93230/period/corrected-archive/data.csv
93220;Karlstad Flygplats;59.44;13.34;107;Ja;5-93220-Karlstad_Flygplats.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/93220/period/corrected-archive/data.csv
75320;Karlstorp D;57.51;15.51;215;Nej;5-75320-Karlstorp_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/75320/period/corrected-archive/data.csv
64040;Karpalund;56.05;14.1;4;Nej;5-64040-Karpalund.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64040/period/corrected-archive/data.csv
173710;Karungi;66.04;23.97;29.032;Ja;5-173710-Karungi.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/173710/period/corrected-archive/data.csv
139200;Kasa D;63.33;19.05;30;Nej;5-139200-Kasa_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/139200/period/corrected-archive/data.csv
66260;Kastlösa;56.43;16.42;20.43;Nej;5-66260-Kastlösa.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/66260/period/corrected-archive/data.csv
116720;Katrineberg;61.07;16.3;250;Nej;5-116720-Katrineberg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/116720/period/corrected-archive/data.csv
83430;Katrinefors;58.72;13.83;50;Nej;5-83430-Katrinefors.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/83430/period/corrected-archive/data.csv
86590;Katrineholm D;58.98;16.19;30;Nej;5-86590-Katrineholm_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/86590/period/corrected-archive/data.csv
188820;Katterjåkk;68.42;18.17;513.911;Ja;5-188820-Katterjåkk.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/188820/period/corrected-archive/data.csv
188850;Katterjåkk A;68.42;18.17;514.248;Ja;5-188850-Katterjåkk_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/188850/period/corrected-archive/data.csv
189780;Kattuvuoma;68.28;19.9;355;Nej;5-189780-Kattuvuoma.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/189780/period/corrected-archive/data.csv
183810;Kaunisvaara;67.36;23.32;180;Nej;5-183810-Kaunisvaara.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/183810/period/corrected-archive/data.csv
133300;Kaxås-Åflo D;63.49;13.88;345.813;Ja;5-133300-Kaxås-Åflo_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/133300/period/corrected-archive/data.csv
191960;Keinovuopio D;68.87;21.03;460;Nej;5-191960-Keinovuopio_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/191960/period/corrected-archive/data.csv
172960;Kenttäsaari D;66.82;22.89;135;Nej;5-172960-Kenttäsaari_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/172960/period/corrected-archive/data.csv
106160;Kerstinbo A;60.27;16.97;55.695;Ja;5-106160-Kerstinbo_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/106160/period/corrected-archive/data.csv
182890;Keräntöjärvi;67.64;22.92;315;Nej;5-182890-Keräntöjärvi.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/182890/period/corrected-archive/data.csv
85460;Kettstaka A;58.72;15.03;224.876;Ja;5-85460-Kettstaka_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/85460/period/corrected-archive/data.csv
116150;Kilafors D;61.25;16.55;54;Ja;5-116150-Kilafors_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/116150/period/corrected-archive/data.csv
83220;Kilagården;58.36;13.25;85;Ja;5-83220-Kilagården.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/83220/period/corrected-archive/data.csv
62230;Killebäckstorp;56.38;12.75;50;Nej;5-62230-Killebäckstorp.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/62230/period/corrected-archive/data.csv
180860;Killingi;67.52;20.27;485;Nej;5-180860-Killingi.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/180860/period/corrected-archive/data.csv
94190;Kilsbergen-Suttarboda A;59.3;14.9;218.353;Ja;5-94190-Kilsbergen-Suttarboda_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/94190/period/corrected-archive/data.csv
75650;Kimramåla;57;15.85;146;Nej;5-75650-Kimramåla.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/75650/period/corrected-archive/data.csv
73330;Kindsboda;57.59;13.34;170;Ja;5-73330-Kindsboda.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/73330/period/corrected-archive/data.csv
102400;Kindsjön D;60.66;12.71;425;Ja;5-102400-Kindsjön_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/102400/period/corrected-archive/data.csv
73610;Kinnared;57.03;13.12;100;Nej;5-73610-Kinnared.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/73610/period/corrected-archive/data.csv
180960;Kiruna;67.85;20.25;500;Nej;5-180960-Kiruna.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/180960/period/corrected-archive/data.csv
180940;Kiruna flygplats;67.83;20.34;442;Nej;5-180940-Kiruna_flygplats.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/180940/period/corrected-archive/data.csv
75590;Kisa D;57.98;15.63;114.854;Ja;5-75590-Kisa_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/75590/period/corrected-archive/data.csv
