Id;Name; Latitude ; Longitude ;Height_m;Active; TempMean ; TempMinStation ; TempMaxStation ; TempMeanLink ; TempMinLink ; TempMaxLink ;;
83320;Lidköping; 58.47 ; 13.12 ;50;Nej; 2-83320-Lidköping.csv ; 19-83320-Lidköping.csv ; 20-Lidköping-58.4666.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/83320/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/83320/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/83320/period/corrected-archive/data.csv;;
122330;Ljusnedal; 62.55 ; 12.60 ;585;Ja; 2-122330-Ljusnedal.csv ; 19-122330-Ljusnedal.csv ; 20-Ljusnedal-62.5493.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/122330/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/122330/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/122330/period/corrected-archive/data.csv;;
98210;Stockholm; 59.34 ; 18.05 ;43.133;Ja; 2-98210-Stockholm.csv ; 19-98210-Stockholm.csv ; 20-Stockholm-59.3417.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/98210/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/98210/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/98210/period/corrected-archive/data.csv;;
167980;Kvikkjokk-Årrenjarka; 66.89 ; 18.02 ;314;Nej; 2-167980-Kvikkjokk-Årrenjarka.csv ; 19-167980-Kvikkjokk-Årrenjarka.csv ; 20-Kvikkjokk-Årrenjarka-66.8876.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/167980/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/167980/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/167980/period/corrected-archive/data.csv;;
62040;Helsingborg A; 56.03 ; 12.77 ;43;Ja; 2-62040-Helsingborg_A.csv ; 19-62040-Helsingborg_A.csv ; 20-Helsingborg A-56.0304.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/62040/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/62040/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/62040/period/corrected-archive/data.csv;;
102390;Brattmon V; 60.76 ; 12.77 ;199;Nej; 2-102390-Brattmon_V.csv ; 19-102390-Brattmon_V.csv ; 20-Brattmon V-60.7569.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/102390/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/102390/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/102390/period/corrected-archive/data.csv;;
72120;Fagered; 57.20 ; 12.81 ;100;Nej; 2-72120-Fagered.csv ; 19-72120-Fagered.csv ; 20-Fagered-57.1978.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/72120/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/72120/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/72120/period/corrected-archive/data.csv;;
52550;Ven; 55.90 ; 12.72 ;20;Nej; 2-52550-Ven.csv ; 19-52550-Ven.csv ; 20-Ven-55.9.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/52550/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/52550/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/52550/period/corrected-archive/data.csv;;
81040;Rörastrand; 58.06 ; 11.65 ;9.465;Ja; 2-81040-Rörastrand.csv ; 19-81040-Rörastrand.csv ; 20-Rörastrand-58.0578.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/81040/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/81040/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/81040/period/corrected-archive/data.csv;;
96140;Eklången; 59.24 ; 16.74 ;35;Nej; 2-96140-Eklången.csv ; 19-96140-Eklången.csv ; 20-Eklången-59.2358.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/96140/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/96140/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/96140/period/corrected-archive/data.csv;;
82650;Ödebyn; 58.78 ; 12.18 ;150;No; 2-82650-Ödebyn.csv ; 19-82650-Ödebyn.csv ; 20-Ödebyn-58.7833.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/82650/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/82650/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/82650/period/corrected-archive/data.csv;;
140200;Sydostbrotten Aut; 63.38 ; 20.10 ;24;Nej; 2-140200-Sydostbrotten_Aut.csv ; 19-140200-Sydostbrotten_Aut.csv ; 20-Sydostbrotten Aut-63.3806.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/140200/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/140200/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/140200/period/corrected-archive/data.csv;;
189780;Kattuvuoma; 68.28 ; 19.90 ;355;Nej; 2-189780-Kattuvuoma.csv ; 19-189780-Kattuvuoma.csv ; 20-Kattuvuoma-68.2833.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/189780/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/189780/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/189780/period/corrected-archive/data.csv;;
150270;Västanträsk; 64.45 ; 20.41 ;140;Nej; 2-150270-Västanträsk.csv ; 19-150270-Västanträsk.csv ; 20-Västanträsk-64.4502.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/150270/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/150270/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/150270/period/corrected-archive/data.csv;;
179950;Nikkaluokta; 67.85 ; 19.02 ;470;Nej; 2-179950-Nikkaluokta.csv ; 19-179950-Nikkaluokta.csv ; 20-Nikkaluokta-67.8488.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/179950/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/179950/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/179950/period/corrected-archive/data.csv;;
166900;Mierkenis Aut; 66.68 ; 16.11 ;600;Nej; 2-166900-Mierkenis_Aut.csv ; 19-166900-Mierkenis_Aut.csv ; 20-Mierkenis Aut-66.6798.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/166900/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/166900/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/166900/period/corrected-archive/data.csv;;
191900;Naimakka; 68.68 ; 21.53 ;403;Nej; 2-191900-Naimakka.csv ; 19-191900-Naimakka.csv ; 20-Naimakka-68.6779.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/191900/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/191900/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/191900/period/corrected-archive/data.csv;;
114160;Älvdalen 2; 61.25 ; 14.03 ;250;Nej; 2-114160-Älvdalen_2.csv ; 19-114160-Älvdalen_2.csv ; 20-Älvdalen 2-61.2549.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/114160/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/114160/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/114160/period/corrected-archive/data.csv;;
114140;Älvdalen A; 61.25 ; 14.04 ;251.633;Ja; 2-114140-Älvdalen_A.csv ; 19-114140-Älvdalen_A.csv ; 20-Älvdalen A-61.2536.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/114140/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/114140/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/114140/period/corrected-archive/data.csv;;
72080;Varberg; 57.11 ; 12.30 ;33.965;Ja; 2-72080-Varberg.csv ; 19-72080-Varberg.csv ; 20-Varberg-57.1093.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/72080/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/72080/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/72080/period/corrected-archive/data.csv;;
77220;Öland's northern cape; 57.37 ; 17.10 ;2,039;Yes; 2-77220-Öland's_northern_cape.csv ; 19-77220-Öland's_northern_cape.csv ; 20-Öland's northern cape-57.3665.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/77220/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/77220/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/77220/period/corrected-archive/data.csv;;
133500;Korsvattnet A; 63.84 ; 13.50 ;716.605;Ja; 2-133500-Korsvattnet_A.csv ; 19-133500-Korsvattnet_A.csv ; 20-Korsvattnet A-63.8385.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/133500/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/133500/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/133500/period/corrected-archive/data.csv;;
117160;Söderhamn A; 61.27 ; 17.10 ;26;Nej; 2-117160-Söderhamn_A.csv ; 19-117160-Söderhamn_A.csv ; 20-Söderhamn A-61.2691.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/117160/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/117160/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/117160/period/corrected-archive/data.csv;;
99330;Svenska Björn Aut; 59.55 ; 20.02 ;1;Nej; 2-99330-Svenska_Björn_Aut.csv ; 19-99330-Svenska_Björn_Aut.csv ; 20-Svenska Björn Aut-59.55.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/99330/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/99330/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/99330/period/corrected-archive/data.csv;;
92480;Adolfsfors; 59.80 ; 12.23 ;125;No; 2-92480-Adolfsfors.csv ; 19-92480-Adolfsfors.csv ; 20-Adolfsfors-59.8.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/92480/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/92480/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/92480/period/corrected-archive/data.csv;;
72300;Rossared D; 57.49 ; 12.20 ;15;Nej; 2-72300-Rossared_D.csv ; 19-72300-Rossared_D.csv ; 20-Rossared D-57.485.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/72300/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/72300/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/72300/period/corrected-archive/data.csv;;
169880;Jokkmokk; 66.61 ; 19.83 ;240;Nej; 2-169880-Jokkmokk.csv ; 19-169880-Jokkmokk.csv ; 20-Jokkmokk-66.6135.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/169880/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/169880/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/169880/period/corrected-archive/data.csv;;
149120;Vindeln-Sunnansjönäs; 64.14 ; 19.76 ;237;Ja; 2-149120-Vindeln-Sunnansjönäs.csv ; 19-149120-Vindeln-Sunnansjönäs.csv ; 20-Vindeln-Sunnansjönäs-64.1386.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/149120/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/149120/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/149120/period/corrected-archive/data.csv;;
139540;Vännäs; 63.92 ; 19.70 ;87;Nej; 2-139540-Vännäs.csv ; 19-139540-Vännäs.csv ; 20-Vännäs-63.9187.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/139540/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/139540/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/139540/period/corrected-archive/data.csv;;
97200;Stockholm-Bromma; 59.35 ; 17.95 ;14;Ja; 2-97200-Stockholm-Bromma.csv ; 19-97200-Stockholm-Bromma.csv ; 20-Stockholm-Bromma-59.3537.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/97200/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/97200/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/97200/period/corrected-archive/data.csv;;
87570;Nynäshamn; 58.92 ; 17.93 ;10;Nej; 2-87570-Nynäshamn.csv ; 19-87570-Nynäshamn.csv ; 20-Nynäshamn-58.919.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/87570/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/87570/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/87570/period/corrected-archive/data.csv;;
133470;Over meadow; 63.78 ; 13.07 ;450;No; 2-133470-Over_meadow.csv ; 19-133470-Over_meadow.csv ; 20-Over meadow-63.7788.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/133470/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/133470/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/133470/period/corrected-archive/data.csv;;
54650;Gärsnäs; 55.55 ; 14.18 ;45;Nej; 2-54650-Gärsnäs.csv ; 19-54650-Gärsnäs.csv ; 20-Gärsnäs-55.55.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/54650/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/54650/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/54650/period/corrected-archive/data.csv;;
73480;Rångedala A; 57.78 ; 13.16 ;297.467;Ja; 2-73480-Rångedala_A.csv ; 19-73480-Rångedala_A.csv ; 20-Rångedala A-57.7846.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/73480/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/73480/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/73480/period/corrected-archive/data.csv;;
53460;Lund geografiska institutionen; 55.71 ; 13.20 ;73;Nej; 2-53460-Lund_geografiska_institutionen.csv ; 19-53460-Lund_geografiska_institutionen.csv ; 20-Lund geografiska institutionen-55.71.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/53460/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/53460/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/53460/period/corrected-archive/data.csv;;
82660;Ödskölt; 58.85 ; 12.15 ;175;No; 2-82660-Ödskölt.csv ; 19-82660-Ödskölt.csv ; 20-Ödskölt-58.8458.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/82660/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/82660/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/82660/period/corrected-archive/data.csv;;
